period,network,station,name,x,y
after_2007,0006,F014713,"La Noguera de Cardós des de la confluència del riu de Tavascan fins a la Noguera Pallaresa, inclosa la ribera d'Estaon - E038020",353442,4716847
after_2007,0006,F014715,"Riu de Sant Antoni, riu de Caregue i riu de Pamano - E042020",344763,4704001
after_2007,0006,F014716,Riu Bossia - E051020,324138,4693567
after_2007,0006,F014717,"La Noguera de Tor des de la confluència del riu de Sant Nicolau fins a la Noguera Ribargorçana, inclosos el riuet de Durro i el riu de Sant Martí - E078020",323561,4708828
after_2007,0006,F014719,Capçalera del Riu d'Algars i del riu d'Estrets fins a la confluència entre tots dos - E105020,269144,4524426
after_2007,0006,F014808,Fluviovolcànic de la Garrotxa - 17207-0089,453635,4668290
after_2007,0006,F014810,Detrític neogen del Vallès - 08234-0010,449548.16,4614157.56
after_2007,0006,F015746,Detrític neogen del Vallès - 08156-0092,432207,4606016
after_2007,0006,F015995,Blanes - Pineda de Mar - DST_Emissari,481994,4611089
after_2007,0006,F015997,Llobregat - DSL_Emissari,429108,4570008
after_2007,0006,F016000,Moianès-Sant Llorenç del Munt - 08067-0048,435506,4625946
after_2007,0006,F016080,Calcàries de Tàrrega - 25085-0016,363406,4614796
after_2007,0006,F016157,Fluviodeltaic del Fluvià - Muga - 17230-0026,501981.73,4678695.26
after_2007,0006,F016279,N/D - Subterrània - 25112-0020,299406.1,4635346.7
after_2007,0006,F016315,Plana de Vic - Collsacabra - 08070-0002,430722.78,4632610.06
after_2007,0006,F016325,Detrítics terciaris del Llobregat mig - 08062-0006,402006,4632493
after_2007,0006,F016327,N/D - Subterrània - 08144-0006,407029,4656507
after_2007,0006,F016328,N/D - Subterrània - 08175-0016,407983.36,4649636.93
after_2007,0006,F016329,N/D - Subterrània - 08188-0005,413454.41,4654318.89
after_2007,0006,F016334,N/D - Subterrània - 08151-0016,419957,4644573
after_2007,0006,F016350,N/D - Subterrània - 08011-0010,402316,4658218
after_2007,0006,F016352,N/D - Subterrània - 08078-0006,396423,4656535
after_2007,0006,F016355,N/D - Subterrània - 08130-0001,397475,4649818
after_2007,0006,F016357,N/D - Subterrània - 08049-0013,402916,4652008
after_2007,0006,F016358,N/D - Subterrània - 08084-0034,394306.15,4624195.99
after_2007,0006,F016366,N/D - Subterrània - 08212-0002,417163.34,4643969.85
after_2007,0006,F016367,N/D - Subterrània - 08090-0012,411922,4639722
after_2007,0006,F016372,N/D - Subterrània - 08229-0011,387611,4633630
after_2007,0006,F016373,N/D - Subterrània - 08308-0002,394216,4643676
after_2007,0006,F016387,N/D - Subterrània - 08109-0006,419678.4,4652567.8
after_2007,0006,F016388,N/D - Subterrània - 08109-0007,419849,4656166
after_2007,0006,F016389,N/D - Subterrània - 08149-0016,426278.4,4648759.8
after_2007,0006,F016390,N/D - Subterrània - 08149-0017,425254,4651435
after_2007,0006,F016391,N/D - Subterrània - 08151-0017,422943,4643446
after_2007,0006,F016392,N/D - Subterrània - 08171-0009,419244,4649075
after_2007,0006,F016393,N/D - Subterrània - 08225-0003,423275.4,4653076.8
after_2007,0006,F017410,Serra del Montsià - 43068-0028,285168.06,4502857.63
after_2007,0006,F017427,Fossa de Móra - 43067-0009,301780,4545097
after_2007,0006,F017433,N/D - Subterrània - 25011-0004,289506,4608097
after_2007,0006,F017434,N/D - Subterrània - 25021-0006,293031,4626539
after_2007,0006,F017435,N/D - Subterrània - 25016-0002,298629,4624499
after_2007,0006,F017437,N/D - Subterrània - 25078-0003,307241,4617581
after_2007,0006,F017438,N/D - Subterrània - 25092-0001,326445,4597333
after_2007,0006,F017439,N/D - Subterrània - 25912-0002,282493,4613849
after_2007,0006,F017440,N/D - Subterrània - 25105-0001,305462,4588363
after_2007,0006,F017442,N/D - Subterrània - 25125-0014,294394.18,4582237.19
after_2007,0006,F017444,N/D - Subterrània - 25153-0009,330725,4596406
after_2007,0006,F017446,N/D - Subterrània - 25200-0011,296456,4592999
after_2007,0006,F017447,N/D - Subterrània - 25200-0012,295722,4592946
after_2007,0006,F017448,N/D - Subterrània - 25206-0009,305755,4587600
after_2007,0006,F017449,N/D - Subterrània - 25224-0004,310811,4582974
after_2007,0006,F017450,N/D - Subterrània - 25228-0001,293973,4620732
after_2007,0006,F017451,N/D - Subterrània - 25226-0007,298202.74,4589888.37
after_2007,0006,F017452,N/D - Subterrània - 25251-0002,299961,4620406
after_2007,0006,F017606,Fluviovolcànic de la Garrotxa - 17184-0081,466095,4665944
after_2007,0006,F017781,N/D - Subterrània - 25181-0004,343806,4626646
after_2007,0006,F020989,N/D - Subterrània - 43046-0007,357804.89,4597289.23
after_2007,0006,F020991,N/D - Subterrània - 43061-0003,353012.29,4596952.47
after_2007,0006,F020992,N/D - Subterrània - 43105-0003,362340,4594677
after_2007,0006,F020994,N/D - Subterrània - 43105-0006,365551.3,4596990.57
after_2007,0006,F022394,N/D - Subterrània - 43141-0001,369490.89,4594521.13
after_2007,0006,F022395,N/D - Subterrània - 43141-0019,364472,4592224
after_2007,0006,F022398,N/D - Subterrània - 08021-0009,370126.91,4597970.13
after_2007,0006,F023033,N/D - Subterrània - 25068-0012,331681.8,4614246.7
after_2007,0006,F023836,Detrític neogen de l'Empordà - 17012-0036,492399.7,4676025.33
after_2007,0006,F024046,N/D - Subterrània - 25021-0005,291669.02,4628277.78
after_2007,0006,F024786,Calcàries de Tàrrega - 25905-0009,364237,4613712
after_2007,0006,F025029,N/D - Subterrània - 08098-0022,396406.08,4614785.96
after_2007,0006,F029451,El Llobregat des de la Colònia Rosal fins a l'EDAR de Balsareny - 100013020,406662,4655734
after_2007,0006,F029453,El Llobregat entre la riera Gavarresa i el Cardener - 100040020,408565,4623625
after_2007,0006,F029456,Riera de Carme - 100081020,389589,4600637
after_2007,0006,F029464,Riera de Gualba des de la presa de Santa Fe fins a la Tordera - 140008020,457646,4621431
after_2007,0006,F029467,El Ter entre la riera de Vallfogona i el Ges - 200009020,437661,4655467
after_2007,0006,F029470,"Riu Gurri entre la riera de Tona i la riera de Rimentol, inclosos la riera de Tona, la conca del Mèder i la riera de Rimentol - 200019520",431191,4636587
after_2007,0006,F029476,Riera de Bianya i riera de Riudaura - 210003020,451104,4670677
after_2007,0006,F029715,Riu de Peguera - 100008030,403439,4667119
after_2007,0006,F029716,N/D - Subterrània - 08143-0085,384323,4606270
after_2007,0006,F029753,Riera de Santa Creu (o Mata-rodona) - 100046030,409032,4615301
after_2007,0006,F029967,N/D - Subterrània - 43048-0008,286964.63,4549746.67
after_2007,0006,F030792,N/D - Subterrània - 25224-0008,309455.72,4584726.57
after_2007,0006,F031026,N/D - Subterrània - 25912-0001,280618.07,4613022.82
after_2007,0006,F033282,N/D - Subterrània - 08149-0008,424443.4,4650399.8
after_2007,0006,F036268,N/D - Subterrània - 25130-0005,336081.95,4601688.39
after_2007,0006,F038146,N/D - Subterrània - 25073-0001,321017.76,4587922.49
after_2007,0006,F038668,Al·luvial d'Urgell - 25158-0008,323207.95,4612133.51
after_2007,0006,F043683,N/D - Subterrània - 08303-0012,449062,4643280
after_2007,0006,F043684,N/D - Subterrània - 08303-0013,449656.4,4644568.6
after_2007,0006,F043819,N/D - Subterrània - 43141-0007,368797,4594655
after_2007,0006,F043869,Flix - E107020,288685,4569248
after_2007,0006,F045003,Detrític neogen de l'Empordà - 17137-0014,482780.57,4661048.38
after_2007,0006,F046346,N/D - Subterrània - 25216-0010,362533,4606609
after_2007,0006,F046876,Fluviodeltaic del Baix Ter - 17081-0024,510750,4652490
after_2007,0006,F047402,Detrític neogen del Vallès - 08086-0356,441941,4606467
after_2007,0006,F047900,La Muga entre l'embassament de Boadella i el Llobregat de la Muga - 220003021,493240,4684833
after_2007,0006,F048042,Boadella - 220001520,486264,4687613
after_2007,0006,F048052,Riera d'Avencó - 110003020,440940,4626695
after_2007,0006,F048058,Camarasa - E060020,325255,4645700
after_2007,0006,F048059,Santa Anna - E088020,299307,4638179
after_2007,0006,F048060,Riudecanyes - 020002020,329142,4555325
after_2007,0006,F048061,Siurana - E117020,325878,4568481
after_2007,0006,F049096,El Gaià des de Pontils a la cua de  l'embassament del Catllar - 060002030,365975,4587377
after_2007,0006,F049819,N/D - DST_Immissari,482327,4611472
after_2007,0006,F049820,N/D - DSL_Immissari,425690,4568997
before_2007,0005,F000025,Cubeta d'Abrera - 08001-0015,409277,4598220
before_2007,0005,F000026,Cubeta d'Abrera - 08001-0044,409247,4598377
before_2007,0005,F000028,Cubeta d'Abrera - 08147-0045,408844,4598726
before_2007,0005,F000029,Cubeta d'Abrera - 08001-0039,409587.35,4595217.23
before_2007,0005,F000030,Cubeta d'Abrera - 08001-0041,409347.25,4598113.52
before_2007,0005,F000031,Detrític neogen del Penedès - 08114-0035,410311.93,4591926.42
before_2007,0005,F000032,Cubeta d'Abrera - 08054-0074,410166.34,4593607.52
before_2007,0005,F000037,Cubeta de Sant Andreu - 08054-0072,413747.53,4591299.79
before_2007,0005,F000038,Cubeta de Sant Andreu - 08054-0073,413270.73,4591879.8
before_2007,0005,F000040,Vall baixa i Delta del Llobregat - 08157-0011,417039.59,4585351.76
before_2007,0005,F000042,Vall baixa i Delta del Llobregat - 08244-0009,419132.25,4579978.94
before_2007,0005,F000047,Vall baixa i Delta del Llobregat - 08211-0036,419443.88,4583108.74
before_2007,0005,F000048,Vall baixa i Delta del Llobregat - 08158-0012,416172.81,4588365.27
before_2007,0005,F000049,Vall baixa i Delta del Llobregat - 08217-0018,420194,4580672
before_2007,0005,F000050,Vall baixa i Delta del Llobregat - 08211-0007,419171,4581653
before_2007,0005,F000052,Vall baixa i Delta del Llobregat - 08211-0011,418551,4582074
before_2007,0005,F000057,Vall baixa i Delta del Llobregat - 08217-0017,419844,4580475
before_2007,0005,F000059,Vall baixa i Delta del Llobregat - 08217-0020,420410.84,4578080.72
before_2007,0005,F000061,Vall baixa i Delta del Llobregat - 08217-0022,420651,4578226
before_2007,0005,F000063,Vall baixa i Delta del Llobregat - 08200-0050,421365,4576471
before_2007,0005,F000065,Vall baixa i Delta del Llobregat - 08301-0112,421045,4570659
before_2007,0005,F000070,Vall baixa i Delta del Llobregat - 08169-0359,421596,4573211
before_2007,0005,F000071,Vall baixa i Delta del Llobregat - 08169-0327,422995.83,4575820.7
before_2007,0005,F000075,Vall baixa i Delta del Llobregat - 08169-0332,423900,4575785
before_2007,0005,F000076,Vall baixa i Delta del Llobregat - 08169-0339,425329,4575114
before_2007,0005,F000079,Vall baixa i Delta del Llobregat - 08169-0328,425237,4573714
before_2007,0005,F000080,Vall baixa i Delta del Llobregat - 08169-0334,426519,4572027
before_2007,0005,F000082,Vall baixa i Delta del Llobregat - 08169-0342,427035,4573815
before_2007,0005,F000083,Vall baixa i Delta del Llobregat - 08169-0343,425918,4573611
before_2007,0005,F000084,Vall baixa i Delta del Llobregat - 08169-0344,426035,4573469
before_2007,0005,F000085,Vall baixa i Delta del Llobregat - 08169-0345,425954,4573218
before_2007,0005,F000086,Vall baixa i Delta del Llobregat - 08169-0346,425949,4572965
before_2007,0005,F000087,Vall baixa i Delta del Llobregat - 08169-0347,425636,4573021
before_2007,0005,F000088,Vall baixa i Delta del Llobregat - 08301-0113,421044,4570662
before_2007,0005,F000092,Vall baixa i Delta del Llobregat - 08169-0361,423016,4575866
before_2007,0005,F000097,Vall baixa i Delta del Llobregat - 08169-0333,423903,4575786
before_2007,0005,F000100,Vall baixa i Delta del Llobregat - 08169-0340,425327,4575111
before_2007,0005,F000101,Vall baixa i Delta del Llobregat - 08169-0325,422850.42,4574820.8
before_2007,0005,F000102,Vall baixa i Delta del Llobregat - 08169-0341,425523,4573224
before_2007,0005,F000105,Vall baixa i Delta del Llobregat - 08169-0330,425249,4573721
before_2007,0005,F000107,Vall baixa i Delta del Llobregat - 08169-0336,426516,4572025
before_2007,0005,F000109,Vall baixa i Delta del Llobregat - 08169-0335,426511,4572022
before_2007,0005,F000112,Vall baixa i Delta del Llobregat - 08101-0034,424404,4577467
before_2007,0005,F000115,Vall baixa i Delta del Llobregat - 08019-0142,427188.94,4576386.17
before_2007,0005,F000116,Vall baixa i Delta del Llobregat - 08019-0143,427182.84,4576383.67
before_2007,0005,F000119,Vall baixa i Delta del Llobregat - 08019-0141,428492,4577686
before_2007,0005,F000120,Vall baixa i Delta del Llobregat - 08019-0152,428298,4577097
before_2007,0005,F000121,Vall baixa i Delta del Llobregat - 08019-0146,428842,4575589
before_2007,0005,F000122,Vall baixa i Delta del Llobregat - 08019-0147,428842,4575587
before_2007,0005,F000123,Vall baixa i Delta del Llobregat - 08019-0154,427864,4576055
before_2007,0005,F000125,Vall baixa i Delta del Llobregat - 08019-0149,429570,4577007
before_2007,0005,F000126,Vall baixa i Delta del Llobregat - 08019-0150,429573,4577006
before_2007,0005,F000128,Vall baixa i Delta del Llobregat - 08101-0035,424402,4577469
before_2007,0005,F000132,Vall baixa i Delta del Llobregat - 08019-0144,427187,4576385
before_2007,0005,F000133,Vall baixa i Delta del Llobregat - 08019-0145,427179,4576383
before_2007,0005,F000136,Vall baixa i Delta del Llobregat - 08019-0148,428842,4575590
before_2007,0005,F000138,Vall baixa i Delta del Llobregat - 08019-0155,427864,4576056
before_2007,0005,F000139,Vall baixa i Delta del Llobregat - 08019-0151,429576,4577005
before_2007,0005,F000141,Vall baixa i Delta del Llobregat - 08056-0017,413435.06,4568765.96
before_2007,0005,F000144,Vall baixa i Delta del Llobregat - 08089-0050,419783.77,4569193.71
before_2007,0005,F000146,Vall baixa i Delta del Llobregat - 08089-0047,417110,4568710
before_2007,0005,F000148,Vall baixa i Delta del Llobregat - 08089-0051,417895,4570260
before_2007,0005,F000151,Vall baixa i Delta del Llobregat - 08089-0053,416321,4571430
before_2007,0005,F000152,Vall baixa i Delta del Llobregat - 08056-0020,415310.78,4570972.75
before_2007,0005,F000153,Vall baixa i Delta del Llobregat - 08056-0021,415306.78,4570977.75
before_2007,0005,F000155,Vall baixa i Delta del Llobregat - 08056-0019,414387,4569707
before_2007,0005,F000160,Vall baixa i Delta del Llobregat - 08089-0049,419783.77,4569194.71
before_2007,0005,F000161,Vall baixa i Delta del Llobregat - 08200-0048,421036,4575096
before_2007,0005,F000162,Vall baixa i Delta del Llobregat - 08200-0049,421035,4575100
before_2007,0005,F000166,Vall baixa i Delta del Llobregat - 08089-0048,417087,4568711
before_2007,0005,F000168,Vall baixa i Delta del Llobregat - 08089-0052,417894.78,4570252.73
before_2007,0005,F000173,Vall baixa i Delta del Llobregat - 08089-0054,416318,4571434
before_2007,0005,F000174,Vall baixa i Delta del Llobregat - 08089-0055,416315,4571438
before_2007,0005,F000175,Vall baixa i Delta del Llobregat - 08056-0022,415310.78,4570967.75
before_2007,0005,F000176,Vall baixa i Delta del Llobregat - 08056-0023,415304.78,4570975.75
before_2007,0005,F000177,Carme-Capellades - 08048-0009,385700.78,4598384.19
before_2007,0005,F000178,Carme-Capellades - 08048-0010,386223.35,4598209.69
before_2007,0005,F000179,Carme-Capellades - 08152-0013,383404.44,4598340.78
before_2007,0005,F000180,Carme-Capellades - 08044-0015,390198.74,4598093.99
before_2007,0005,F000181,Carme-Capellades - 08286-0026,388188.41,4597763.6
before_2007,0005,F000182,Carme-Capellades - 08286-0027,387601.22,4598898.49
before_2007,0005,F000183,Carme-Capellades - 08044-0016,390213.95,4598271.98
before_2007,0005,F000184,Carme-Capellades - 08104-0023,377194.47,4592715.8
before_2007,0005,F000187,Bloc del Gaià-Bonastre - 43030-0014,370156,4563119
before_2007,0005,F000189,Baix Gaià - 43126-0027,362876.77,4557136.25
before_2007,0005,F000190,Baix Gaià - 43043-0054,358621.72,4558513.95
before_2007,0005,F000191,Garraf - 43163-0049,377919.32,4565108.22
before_2007,0005,F000192,Bloc del Gaià-Bonastre - 43089-0007,364550,4568729
before_2007,0005,F000193,Bloc del Gaià-Bonastre - 43089-0008,366228.09,4568055.89
before_2007,0005,F000194,Bloc del Gaià-Bonastre - 43131-0032,369784,4562211.35
before_2007,0005,F000195,Bloc del Gaià-Bonastre - 43030-0030,370188.32,4562970.93
before_2007,0005,F000196,Bloc del Gaià-Bonastre - 43089-0009,367549.93,4568752.79
before_2007,0005,F000197,Garraf - 08058-0057,387094.79,4567964.53
before_2007,0005,F000198,Garraf - 08231-0041,398562.7,4568283.9
before_2007,0005,F000199,Garraf - 08148-0013,397941,4572568
before_2007,0005,F000200,Garraf - 08058-0058,387400,4567732
before_2007,0005,F000201,Garraf - 08074-0025,387997.83,4566369.57
before_2007,0005,F000202,Garraf - 43037-0029,381456.87,4562908.81
before_2007,0005,F000203,Garraf - 43037-0030,380537.36,4561915.4
before_2007,0005,F000205,Garraf - 43024-0076,380990.89,4565397.58
before_2007,0005,F000206,Garraf - 43037-0032,380710.06,4561448.55
before_2007,0005,F000207,Baix Camp - 43145-0138,344528.66,4564228.23
before_2007,0005,F000208,Baix Camp - 43145-0139,344311.42,4563517.16
before_2007,0005,F000209,Baix Camp - 43095-0017,349633.95,4562423.45
before_2007,0005,F000210,Baix Camp - 43005-0110,348407.73,4569698.54
before_2007,0005,F000212,Alt Camp - 43066-0012,353099.21,4564130.72
before_2007,0005,F000213,Alt Camp - 43165-0013,359041,4568765
before_2007,0005,F000216,Baix Camp - 43160-0055,351882.54,4564805.09
before_2007,0005,F000217,Alt Camp - 43144-0032,354563.94,4565230.93
before_2007,0005,F000222,Alt Camp - 43170-0031,362642,4572014
before_2007,0005,F000226,Baix Francolí - 43109-0020,351415.63,4559325.12
before_2007,0005,F000229,Baix Camp - 43007-0123,336119.19,4560266.3
before_2007,0005,F000233,Baix Camp - 43033-0072,331263.33,4554682.71
before_2007,0005,F000234,Baix Camp - 43129-0180,338163.97,4552890.97
before_2007,0005,F000235,Baix Camp - 43123-0260,341781.31,4556805.03
before_2007,0005,F000236,Baix Camp - 43123-0275,344422.32,4555073.62
before_2007,0005,F000238,Baix Camp - 43905-0030,343566.94,4550907.15
before_2007,0005,F000239,Baix Camp - 43092-0158,328241.22,4546176.69
before_2007,0005,F000240,Baix Camp - 43092-0159,325810.06,4544132.31
before_2007,0005,F000241,Baix Camp - 43092-0160,326133.3,4543055.83
before_2007,0005,F000242,Baix Camp - 43092-0161,331045.02,4545613.37
before_2007,0005,F000243,Baix Camp - 43092-0164,330436.17,4549384.83
before_2007,0005,F000244,Baix Camp - 43092-0162,331773.09,4545744.79
before_2007,0005,F000245,Baix Francolí - 43148-0120,349751.76,4552346.55
before_2007,0005,F000248,Baix Camp - 43123-0261,346077.68,4556332.44
before_2007,0005,F000249,Baix Camp - 43123-0262,346227.13,4555753.57
